session_id,site1,site2,site3,site4,site5,site6,site7,site8,site9,site10,user_id
3622,36,92,3,36,3,46,36,3,92,36,39
3623,3,92,46,3,2,3,213,9,36,51,39
3624,3,92,15,72,36,3,92,36,3,36,39
3625,4,2,46,2,59,3,59,2,480,59,39
3626,59,36,59,36,59,3,92,654,610,2,39
3627,355,654,2366,556,355,910,610,747,556,46,39
3628,37,24,24,323,46,6,2,105,31,46,39
3629,46,46,3534,985,985,985,985,985,15,985,39
3630,46,46,985,46,46,985,85,170,9,10,39
3631,46,170,46,985,46,985,51,46,46,15,39
3632,46,46,10,23,6,9,46,124,3,77,39
3633,46,30,985,3,46,51,170,2,1269,54,39
3634,86,142,1269,54,86,54,46,6,46,3,39
3635,9,2,46,46,46,46,9,46,24,37,39
3636,46,46,124,46,9,46,46,51,46,46,39
3637,46,46,46,46,49,66,6,46,46,124,39
3638,46,1428,5,17,18,1428,1428,52,15,3,39
3639,2,27,21,10,3,9,124,6,20,323,39
3640,4,534,1550,51,80,37,24,24,24,39,39
3641,72,15,15,15,15,39,21,27,30,3,39
3642,10,33,6,23,9,6,9,49,66,49,39
3643,66,49,66,49,66,66,49,3,2,178,39
3644,64,3,178,5,15,178,3,64,64,64,39
3645,5,178,3,3,15,64,64,3,178,5,39
3646,64,15,64,64,17,15,18,178,3,44,39
3647,5,178,3,5,64,3,15,64,64,15,39
3648,64,5,178,3,3,64,64,3,178,5,39
3649,64,3,15,64,64,178,178,178,64,3,39
3650,5,3,15,64,64,178,3,5,64,15,39
3651,64,64,64,5,178,3,15,3,15,5,39
3652,178,3,64,64,64,3,64,5,15,355,39
3653,556,2243,682,3,64,64,178,3,5,64,39
3654,3,15,64,18,3,17,3,15,5,178,39
3655,3,64,5,3,15,64,64,15,64,3,39
3656,5,178,64,64,178,3,5,64,15,64,39
3657,15,5,178,64,3,64,64,64,3,5,39
3658,214,3,64,15,64,178,9,2,10,3,39
3659,349,3,18,15,37,17,24,24,3,5,39
3660,5,15,64,3,178,64,64,105,9,26,39
3661,26,26,26,26,26,26,26,26,26,26,39
3662,26,26,3,6,9,124,85,488,488,107,39
3663,488,15,488,2322,488,488,30,51,488,77,39
3664,488,323,488,1744,2,3079,52,20,1744,1744,39
3665,20,67,1744,1744,586,2,18,22,44,17,39
3666,586,113,259,5,560,22,586,20,560,586,39
3667,403,20,52,560,46,3,9,22,149,46,39
3668,2,46,46,586,18,560,17,586,5,560,39
3669,560,20,46,46,46,46,9,46,46,24,39
3670,37,46,46,560,586,17,18,586,560,5,39
3671,560,22,586,5,560,17,18,17,560,586,39
3672,18,5,22,586,20,238,560,69,238,238,39
3673,69,69,238,624,238,69,69,46,46,586,39
3674,44,17,5,560,18,586,560,20,560,46,39
3675,46,4,46,46,46,46,9,46,46,46,39
3676,46,4,80,15,72,15,15,833,15,15,39
3677,2,226,3247,274,4374,961,3247,37,24,27,39
3678,21,30,10,33,124,6,77,323,30,51,39
3679,39,2,2,586,44,586,17,18,22,560,39
3680,2,5,22,586,17,259,113,18,67,586,39
3681,5,560,107,3,586,560,5,52,20,560,39
3682,46,149,22,9,23,6,2,39,2,4,39
3683,3,9,6,10,21,27,80,15,72,15,39
3684,141,113,37,24,24,15,15,39,39,254,39
3685,21,27,10,30,33,3,6,9,124,77,39
3686,30,1286,1285,1104,51,323,4,80,4,216,39
3687,3702,72,15,15,15,15,141,113,39,27,39
3688,21,6,30,10,3,33,9,24,37,24,39
3689,3521,85,32,1104,1285,1286,124,77,323,3,39
3690,51,9,23,39,6,124,77,9,30,6,39
3691,23,10,124,23,534,1104,9,51,37,24,39
3692,9,51,197,197,197,4398,197,197,197,887,39
3693,197,964,948,996,16,16,16,16,16,16,39
3694,16,16,16,16,16,16,16,16,16,16,39
3695,16,16,16,16,16,16,16,16,16,16,39
3696,16,16,16,16,16,16,16,16,16,16,39
3697,16,16,16,16,16,16,16,16,16,16,39
3698,16,16,16,16,16,16,16,16,16,16,39
3699,16,16,16,16,16,16,16,16,16,16,39
3700,16,16,16,16,16,16,16,16,16,16,39
3701,16,16,16,16,16,16,16,16,16,16,39
3702,16,16,16,16,16,16,16,16,16,16,39
3703,16,16,16,16,16,16,16,16,16,16,39
3704,16,16,16,16,16,16,16,16,16,16,39
3705,16,16,16,16,16,16,16,16,16,16,39
3706,16,16,16,16,16,16,16,16,16,16,39
3707,16,16,16,16,16,16,16,16,16,16,39
3708,16,16,16,16,16,16,16,16,16,16,39
3709,16,16,16,16,16,16,16,16,16,16,39
3710,16,16,16,16,16,16,16,16,16,16,39
3711,16,16,16,16,16,16,16,16,16,16,39
3712,16,16,16,16,16,16,16,16,16,16,39
3713,16,16,16,16,16,16,16,16,16,16,39
3714,16,16,16,1286,16,16,2284,16,16,16,39
3715,124,10,3,16,16,197,51,9,1077,16,39
3716,614,16,16,3,30,9,33,51,51,6,39
3717,37,24,23,9,141,113,4,51,9,51,39
3718,1551,109,9,51,51,6,37,24,9,51,39
3719,9,51,1077,614,16,614,16,614,51,9,39
3720,66,49,66,49,51,37,24,9,113,141,39
3721,49,66,4,66,49,49,66,9,66,49,39
3722,51,1551,9,66,49,49,66,9,66,49,39
3723,37,24,24,51,9,66,49,49,66,49,39
3724,66,9,72,15,9,2539,130,17,22,18,39
3725,2539,130,44,5,22,2539,107,15,53,20,39
3726,37,24,24,141,113,10,6,51,9,23,39
3727,4,51,9,15,2,3,124,27,21,10,39
3728,3,9,6,1551,4,60,60,60,60,39,39
3729,66,49,39,242,222,80,67,15,72,2,39
3730,2,31,175,2,2604,175,15,283,52,283,39
3731,297,283,2,2316,2316,2,2316,282,1032,399,39
3732,2280,580,226,274,399,22,580,399,4572,2280,39
3733,580,569,282,1197,1032,67,2280,226,282,22,39
3734,569,15,569,282,371,107,52,85,497,67,39
3735,52,20,22,46,688,120,52,15,52,282,39
3736,282,1429,149,866,46,3,2,6,10,66,39
3737,49,66,49,66,49,49,66,66,49,49,39
3738,66,66,49,66,49,66,49,66,49,66,39
3739,49,66,49,66,49,66,49,49,66,49,39
3740,66,49,66,49,66,49,49,66,49,66,39
3741,66,49,66,49,66,49,80,15,141,72,39
3742,113,15,85,39,24,37,24,52,15,15,39
3743,15,21,27,30,10,33,3,9,6,124,39
3744,77,39,6,23,10,124,534,1285,9,1286,39
3745,23,3,49,2,49,69,49,49,49,49,39
3746,51,49,124,3,9,2,51,49,6,124,39
3747,41,539,107,185,41,52,41,41,82,185,39
3748,85,82,107,52,20,2206,165,2206,960,960,39
3749,333,2206,159,99,41,70,229,82,186,97,39
3750,70,45,70,45,70,736,70,284,156,95,39
3751,30,534,124,1104,37,24,49,66,49,66,39
3752,51,9,2,2,2604,2,175,31,175,283,39
3753,52,297,283,85,497,371,120,3,213,2,39
3754,2,2,991,2,991,991,991,9,51,23,39
3755,6,991,991,991,991,991,991,2,1583,146,39
3756,108,90,102,146,108,2472,90,22,44,146,39
3757,1583,102,53,18,22,5,17,90,67,22,39
3758,4370,1583,20,512,351,22,31,49,6,10,39
3759,49,9,2,49,51,49,2,49,3,2,39
3760,9,49,49,2,62,54,62,54,142,86,39
3761,54,62,2,86,62,54,37,24,24,24,39
3762,3,2,36,92,3,36,3,157,15,3,39
3763,15,72,36,51,36,3,92,157,36,3,39
3764,92,36,4,323,3,2,9,10,105,6,39
3765,323,4,80,72,15,15,15,15,15,2,39
3766,700,485,699,34,31,50,44,18,17,50,39
3767,34,34,131,5,50,34,50,34,50,5,39
3768,50,34,18,358,50,267,17,34,50,131,39
3769,34,5,15,5,13,273,50,34,907,24,39
3770,37,24,34,34,5,21,27,5,50,34,39
3771,267,18,50,30,17,131,34,5,273,50,39
3772,293,33,34,3773,34,34,212,212,34,34,39
3773,652,1247,1247,34,34,998,1295,3098,34,17,39
3774,998,50,18,131,998,5,1295,998,2915,1295,39
3775,998,34,49,3,2,9,10,13,6,2,39
3776,49,49,2,3099,1992,2,2,2,1542,106,39
3777,15,1542,106,2314,1560,245,4356,2295,625,237,39
3778,113,259,1992,1992,1992,3099,2,49,49,6,39
3779,10,3,2,49,15,15,77,30,15,10,39
3780,6,9,4561,1104,1286,49,49,49,23,49,39
3781,49,49,2284,49,49,49,1285,534,3,124,39
3782,51,9,323,2,21,27,3,9,4,10,39
3783,80,34,50,18,15,72,44,50,17,34,39
3784,131,5,50,34,34,34,5,50,5,5,39
3785,18,50,267,34,4801,17,250,31,5,15,39
3786,131,5,13,50,356,5,1695,508,356,50,39
3787,267,50,52,34,17,18,356,22,5,18,39
3788,22,50,17,131,356,5,5,131,50,356,39
3789,508,50,15,52,107,34,46,149,24,37,39
3790,356,20,508,5,304,508,22,34,5,304,39
3791,34,50,34,267,50,50,34,131,50,34,39
3792,304,5,50,50,50,6,80,67,41,107,39
3793,185,15,72,52,41,15,52,52,15,82,39
3794,41,185,85,60,60,67,24,37,24,60,39
3795,60,284,960,159,99,333,70,70,3502,97,39
3796,45,186,70,284,45,15,15,41,229,70,39
3797,156,82,70,95,39,197,197,197,197,197,39
3798,197,964,887,948,197,996,16,16,16,16,39
3799,16,16,16,21,27,16,16,16,16,30,39
3800,3,6,10,9,33,16,16,16,16,16,39
3801,16,16,16,16,16,16,16,16,16,16,39
3802,16,16,16,16,16,16,16,16,16,16,39
3803,16,16,16,16,16,16,16,41,41,16,39
3804,16,16,16,16,16,16,41,82,16,16,39
3805,16,16,16,16,16,16,16,16,16,16,39
3806,16,16,16,16,16,16,16,16,16,16,39
3807,16,16,16,16,16,16,16,16,16,16,39
3808,16,16,16,16,16,16,16,16,16,16,39
3809,16,16,16,16,16,16,16,16,16,16,39
3810,16,16,99,16,16,16,16,70,85,16,39
3811,45,70,159,16,284,70,16,16,16,16,39
3812,16,16,16,16,16,16,16,16,16,16,39
3813,16,16,16,16,16,16,16,16,16,16,39
3814,16,16,16,16,16,16,16,16,16,16,39
3815,16,16,16,16,16,16,16,16,16,16,39
3816,70,97,156,229,41,82,52,197,39,70,39
3817,45,254,95,16,1077,614,614,16,614,9,39
3818,36,36,3,36,157,92,3,3,36,85,39
3819,907,246,37,24,9,105,5,6,9,141,39
3820,113,6,3,9,168,310,182,164,81,162,39
3821,164,168,162,182,61,81,43,2,92,36,39
3822,3,413,3,36,157,465,36,92,120,3,39
3823,36,3,36,3,92,3,36,3,92,3,39
3824,2531,211,5,5,453,211,67,486,758,645,39
3825,36,3,92,2531,245,36,92,3,3,36,39
3826,36,9,105,37,24,24,4,9,37,24,39
3827,9,113,141,3,30,9,6,33,37,24,39
3828,9,4,36,3,120,92,157,245,36,3,39
3829,92,157,3,36,245,36,3,36,92,3,39
3830,193,77,30,9,33,3,105,9,66,49,39
3831,66,49,66,49,49,66,37,24,66,49,39
3832,66,49,49,66,49,66,49,66,49,66,39
3833,49,6,9,15,72,2,1344,1344,3,15,39
3834,1344,104,2,1158,3,104,3,1158,104,1158,39
3835,480,104,104,1158,104,1344,1344,1344,1344,1011,39
3836,1011,1011,85,4,3,213,2,9,10,1011,39
3837,141,113,15,3,30,33,9,49,66,1011,39
3838,36,36,3,92,157,3,15,245,553,396,39
3839,3771,396,613,396,613,4290,3,92,3,157,39
3840,36,36,340,92,3,36,425,245,5,1391,39
3841,348,2431,36,3,92,245,80,128,203,128,39
3842,36,92,3,245,5,67,36,3,92,3,39
3843,92,3,36,3,36,1837,36,92,3,51,39
3844,3,203,36,3,92,36,473,473,23,3,39
3845,5,9,10,6,105,24,37,2,62,54,39
3846,142,86,86,62,9,2,52,1122,1122,3051,39
3847,127,1122,2856,290,1122,127,127,1122,22,107,39
3848,5,18,44,2241,20,17,3,2,9,10,39
3849,6,3,2,15,3,15,2,4,9,6,39
3850,10,21,3,51,33,323,124,30,27,80,39
3851,67,67,72,15,15,15,15,37,24,24,39
3852,24,1122,1122,52,290,1122,3051,2856,127,127,39
3853,1122,127,1158,104,1158,3,104,37,480,1158,39
3854,1158,104,526,104,346,2274,85,2241,907,27,39
3855,21,30,33,3,124,23,9,10,51,5,39
3856,85,77,6,52,51,6,9,51,210,210,39
3857,210,69,160,69,51,37,24,51,9,49,39
3858,66,51,197,197,197,887,197,303,197,948,39
3859,887,197,996,964,16,16,16,16,16,16,39
3860,16,16,16,16,16,16,16,16,16,16,39
3861,16,16,16,9,16,16,16,16,16,16,39
3862,16,16,16,16,16,16,16,16,16,16,39
3863,16,16,16,16,16,16,16,16,16,16,39
3864,16,16,16,16,16,16,16,16,16,16,39
3865,16,16,16,16,16,16,16,16,16,16,39
3866,16,16,16,16,16,16,16,16,16,16,39
3867,16,16,16,16,16,16,16,16,16,16,39
3868,16,16,16,16,16,16,16,16,16,16,39
3869,16,16,16,16,16,16,16,16,16,16,39
3870,16,16,16,16,16,16,16,16,16,16,39
3871,16,16,16,16,16,16,16,16,16,16,39
3872,16,16,16,16,197,22,44,107,5,18,39
3873,22,20,16,614,16,1077,16,614,16,614,39
3874,4,17,37,24,24,323,6,182,168,310,39
3875,81,162,164,182,164,162,168,61,43,81,39
3876,15,72,2,2938,2,15,3256,1207,52,3,39
3877,2938,3256,2089,1207,298,2089,2089,2113,403,1207,39
3878,3554,2,3,31,2,59,31,37,3,59,39
3879,480,59,2274,59,2,1448,104,480,104,1448,39
3880,31,2,3245,3245,15,2694,560,3,9,2,39
3881,66,49,2694,9,37,24,24,9,4,6,39
3882,9,4,528,528,81,164,182,168,310,162,39
3883,61,81,43,80,833,37,24,24,72,15,39
3884,15,15,15,21,27,30,10,33,3,9,39
3885,30,124,6,77,197,197,197,197,51,197,39
3886,887,197,996,948,964,197,16,16,16,16,39
3887,16,16,16,16,16,51,323,323,9,210,39
3888,323,3,197,197,197,948,964,887,197,996,39
3889,4,16,16,16,16,16,16,16,16,16,39
3890,16,16,16,16,16,16,16,16,16,16,39
3891,16,16,16,2,4757,16,2,16,16,2,39
3892,710,59,31,37,59,16,31,710,3,16,39
3893,2,59,16,710,2,16,807,710,807,69,39
3894,16,552,480,552,807,3,59,559,69,106,39
3895,559,807,59,552,69,559,31,16,106,69,39
3896,2313,3,59,807,16,69,298,1283,59,16,39
3897,559,69,346,1204,526,16,3,259,113,15,39
3898,2274,59,858,3,69,16,16,16,16,16,39
3899,16,16,52,16,16,52,15,16,16,52,39
3900,16,16,16,16,16,16,16,1429,16,1429,39
3901,16,866,59,16,16,16,16,16,16,16,39
3902,16,16,16,16,16,16,16,16,16,16,39
3903,16,16,16,16,16,16,16,16,16,16,39
3904,16,16,16,16,16,16,16,16,16,16,39
3905,16,16,16,16,16,3152,2792,31,3152,2792,39
3906,16,16,16,16,16,16,16,16,16,16,39
3907,16,16,16,16,16,16,16,16,16,16,39
3908,16,16,16,16,16,16,16,16,16,16,39
3909,16,16,16,16,16,213,16,3,16,2,39
3910,16,16,33,16,16,16,16,16,16,16,39
3911,16,16,16,16,16,16,16,197,197,1704,39
3912,887,197,197,887,197,948,964,996,6,10,39
3913,16,16,197,9,413,36,157,36,413,3,39
3914,92,3,15,245,5,36,36,157,92,3,39
3915,3,178,3,2,64,178,3,5,15,106,39
3916,106,245,237,173,64,64,178,3,64,5,39
3917,15,15,3,178,64,64,3,178,64,5,39
3918,3,15,64,64,64,3,178,5,342,15,39
3919,3,64,178,3,64,5,15,3,178,64,39
3920,3,64,5,178,15,3,193,64,178,178,39
3921,1077,16,614,16,614,64,51,213,9,2,39
3922,3,349,105,51,238,69,238,69,238,238,39
3923,69,69,624,238,69,37,24,24,2,1622,39
3924,3222,1622,1622,30,77,3,2,9,528,1622,39
3925,274,226,3222,1622,51,66,49,66,66,49,39
3926,49,66,66,49,66,49,51,9,51,9,39
3927,43,51,24,37,24,9,72,15,15,15,39
3928,15,3495,15,323,3,2,15,4,9,6,39
3929,3,4413,578,21,323,499,124,10,1551,4,39
3930,4632,27,541,750,1844,23,77,51,39,39,39
3931,66,49,80,67,15,72,15,15,15,2,39
3932,30,124,323,51,27,9,6,3,4,33,39
3933,21,10,80,72,15,15,15,15,67,85,39
3934,24,37,24,21,27,30,3,10,33,9,39
3935,6,23,52,39,39,2,4,3,21,27,39
3936,10,80,67,15,72,15,37,24,24,15,39
3937,24,24,15,60,60,67,60,60,27,21,39
3938,30,33,6,9,10,3,124,77,39,51,39
3939,39,2,3,323,3,4,124,27,21,10,39
3940,60,60,60,60,80,15,72,15,15,15,39
3941,2,33,6,9,10,21,27,30,3,4,39
3942,39,39,833,80,310,182,168,164,81,168,39
3943,182,162,164,61,15,72,43,15,81,15,39
3944,15,39,37,24,39,27,21,30,33,85,39
3945,3,9,10,6,23,77,52,51,534,124,39
3946,2,3,51,323,4,9,10,21,27,80,39
3947,15,72,15,15,15,15,37,24,351,4,39
3948,21,27,9,6,3,124,10,77,51,9,39
3949,2,3,3,323,10,21,3,124,27,51,39
3950,80,67,37,24,15,72,15,67,15,15,39
3951,15,2,9,6,33,51,323,3,124,30,39
3952,21,4,27,10,39,528,528,528,39,72,39
3953,15,15,15,2,10,51,3,21,27,30,39
3954,124,323,9,528,528,2536,2536,2536,39,39,39
3955,80,52,72,113,141,15,15,833,37,24,39
3956,24,15,72,15,15,15,15,113,141,528,39
3957,21,27,9,6,23,3,10,124,24,37,39
3958,24,77,51,85,52,51,9,51,51,2873,39
3959,2,2873,2175,15,3,6,2,9,254,37,39
3960,24,24,9,51,142,54,62,2,86,2,39
3961,104,37,2382,3,104,2382,2382,3,480,104,39
3962,5,907,3,2,4246,4391,54,62,2,86,39
3963,54,62,2,3138,1458,1871,2,2213,104,2213,39
3964,480,104,2213,104,18,2,2650,44,17,5,39
3965,2650,3,9,2,51,160,69,9,3,49,39
3966,66,9,66,49,323,2,2880,2880,1284,104,39
3967,2,104,1284,480,1284,1284,37,24,3,9,39
3968,2,2,951,951,554,1469,3040,554,951,1469,39
3969,2,9,51,3,3,3,175,2,31,283,39
3970,297,52,175,283,371,85,497,2,283,175,39
3971,297,283,297,5,22,15,108,72,146,90,39
3972,118,2,692,44,107,5,90,108,22,17,39
3973,5,18,22,90,102,67,5,102,2832,2,39
3974,2832,15,118,69,552,69,559,1283,552,559,39
3975,1204,3,69,3,31,69,20,120,120,3,39
3976,9,2,31,10,6,24,37,9,238,69,39
3977,238,69,238,238,69,238,624,69,69,66,39
3978,49,9,3,15,2,3095,2,3095,323,27,39
3979,124,6,10,21,51,3,49,2,69,49,39
3980,3,2,25,25,25,25,25,25,2,1562,39
3981,418,623,31,2,418,17,44,18,31,4139,39
3982,218,830,418,418,623,17,418,623,18,5,39
3983,15,3,4144,553,396,227,418,418,623,88,39
3984,3,2,4,420,10,21,4,4,10,21,39
3985,43,0,0,0,0,0,0,0,0,0,39
3986,60,60,265,69,160,69,39,39,254,67,50
3987,67,576,15,72,15,15,15,2262,2114,2359,50
3988,37,24,24,67,30,3,10,33,6,52,50
3989,52,9,85,80,9,4,33,9,37,24,50
3990,24,9,9,9,37,24,9,9,4,9,50
3991,24,37,24,9,9,9,24,37,24,9,50
3992,9,4,33,9,4,24,37,9,9,9,50
3993,9,37,24,24,9,9,37,24,24,9,50
3994,9,9,33,24,37,37,24,37,24,37,50
3995,37,37,24,37,4,69,160,69,39,39,50
3996,39,67,80,52,15,72,67,605,31,150,50
3997,39,39,39,69,160,69,69,160,39,39,50
3998,67,80,52,72,15,67,605,31,24,37,50
3999,80,24,37,24,52,37,24,85,150,113,50
4000,72,141,15,15,37,24,39,39,1702,15,50
4001,15,2,640,3,1089,640,15,3,644,52,50
4002,5,644,409,303,15,303,1927,1312,3,409,50
4003,1163,303,106,2314,303,106,237,1163,80,52,50
4004,15,6,3,2,9,1196,10,1034,303,409,50
4005,1256,303,409,1256,303,31,1640,605,1702,3,50
4006,3,2,1702,2,3290,2,3290,3,213,2,50
4007,9,605,640,13,640,1089,3,38,38,644,50
4008,1089,640,38,19,13,640,3,644,37,24,50
4009,24,1196,640,1089,13,3,644,13,1196,640,50
4010,3,644,644,1196,644,640,644,640,3,1089,50
4011,644,644,640,1089,3,644,644,640,1089,3,50
4012,644,644,640,1089,4770,13,3,644,13,1196,50
4013,1702,1702,24,37,24,644,640,3,13,1089,50
4014,644,13,4494,640,13,640,3,640,644,640,50
4015,640,640,80,1196,1196,3,17,5,20,17,50
4016,5,17,20,17,17,22,20,3,2,9,50
4017,31,10,6,40,1196,150,36,3,15,72,50
4018,157,36,36,36,193,128,5,36,36,340,50
4019,5,67,251,31,1302,1026,465,31,1573,757,50
4020,757,31,673,701,701,673,15,701,673,3,50
4021,701,673,1816,1215,2,2511,701,834,331,673,50
4022,673,1215,701,331,916,3251,2607,31,331,2070,50
4023,834,673,2511,2376,701,2227,2070,834,1960,1961,50
4024,673,331,916,701,2511,720,2376,1215,673,2070,50
4025,834,44,673,701,1961,3,673,2,1037,673,50
4026,2376,701,245,18,1492,5,538,22,52,701,50
4027,5,673,2070,2453,1215,2666,5,673,701,2666,50
4028,1492,1215,52,701,1816,673,1816,673,1492,5,50
4029,2453,2456,17,834,1211,701,1254,31,2456,1492,50
4030,1492,673,3124,701,1254,701,2453,1254,1492,701,50
4031,15,3124,1254,3,701,136,1211,673,1254,1211,50
4032,673,10,1254,1254,6,4505,3354,2456,6,491,50
4033,31,105,403,15,3,807,3,6,807,72,50
4034,15,807,15,24,37,24,24,24,24,6,50
4035,6,10,24,24,24,24,15,3,3,118,50
4036,90,565,108,15,391,617,565,90,807,17,50
4037,108,90,5,754,18,44,3,22,102,5,50
4038,90,90,807,3,107,807,565,807,107,118,50
4039,90,20,3,15,175,31,3,520,219,297,50
4040,283,175,52,52,371,15,3,3,1882,31,50
4041,6,6,10,120,3,15,3,175,3,175,50
4042,297,520,175,3,297,175,52,497,120,37,50
4043,24,24,24,24,24,24,24,24,24,3,50
4044,15,684,136,3,104,104,684,684,3,49,50
4045,69,49,3,15,3,2011,3,2011,1811,2011,50
4046,120,3723,1420,5,3,2011,128,31,10,6,50
4047,15,15,15,3,15,1542,3,1542,106,237,50
4048,245,3,3154,3154,4679,4195,10,6,2785,2950,50
4049,2807,37,24,24,24,24,24,24,24,60,50
4050,60,265,421,421,39,39,67,15,72,15,50
4051,3,104,339,2,3,136,339,104,339,5,50
4052,339,104,3,136,339,104,80,67,24,37,50
4053,24,3,9,6,2,80,9,2,2307,274,50
4054,580,282,399,4340,580,399,22,2307,226,22,50
4055,282,399,226,580,569,2307,282,219,569,107,50
4056,38,13,13,38,15,569,219,282,19,399,50
4057,20,688,580,282,6,10,49,2,49,3,50
4058,9,2,24,37,113,141,15,9,9,39,50
4059,39,52,52,85,24,37,15,72,15,15,50
4060,826,2,826,53,3,124,15,826,826,124,50
4061,826,124,826,826,124,2,9,6,3321,2577,50
4062,3,826,826,826,124,826,124,124,826,826,50
4063,826,2,1972,104,3,136,3,1972,104,104,50
4064,1972,1972,104,2577,124,3,3329,2,9,2,50
4065,2,2,2,2,2,2,2,2,2,2,50
4066,2,2,2,2,2,2,2,2,2,2410,50
4067,3218,2,2410,3218,2410,2612,2,2612,2,841,50
4068,15,841,841,2,10,6,9,72,3,15,50
4069,15,2,1013,22,5,1013,274,226,1013,651,50
4070,1013,15,591,53,26,815,22,651,107,685,50
4071,2,3,414,685,20,2,9,10,6,3,50
4072,15,72,15,4,2,15,15,37,24,24,50
4073,2,30,33,10,52,3,80,52,15,2451,50
4074,6,605,4,9,31,2,25,2,25,3,50
4075,25,25,25,25,25,25,25,25,25,3,50
4076,2,213,9,6,25,25,25,25,25,2,50
4077,2,1436,219,31,2254,2252,175,1324,2253,1436,50
4078,1324,162,1324,5,283,1083,52,297,1436,175,50
4079,1083,2,1493,1493,3,1493,3,15,17,22,50
4080,44,5,18,107,371,20,2,69,49,49,50
4081,120,120,2,1650,1650,1650,1650,1650,6,10,50
4082,175,2,175,297,2,516,2,516,52,497,50
4083,120,3,9,2,49,66,24,37,24,25,50
4084,2,25,10,3,2,9,25,25,25,25,50
4085,25,25,25,25,9,150,67,15,72,15,50
4086,2,25,3,25,25,25,25,25,25,25,50
4087,25,25,25,25,25,25,25,67,25,25,50
4088,25,25,25,25,25,25,25,25,25,25,50
4089,3,3,15,15,3,2,25,25,25,39,50
4090,2,3,6,9,37,24,66,49,21,4,50
4091,10,27,80,66,49,49,66,49,66,69,50
4092,49,2,49,2,31,175,520,219,297,175,50
4093,283,52,2,1788,104,104,3,136,1788,136,50
4094,104,1788,5,1788,52,497,371,39,120,120,50
4095,3,2,25,25,25,25,25,25,25,25,50
4096,25,25,25,25,25,25,25,25,25,25,50
4097,25,25,25,25,25,25,25,25,25,25,50
4098,25,25,25,25,25,25,25,25,25,25,50
4099,25,25,25,25,25,25,25,25,25,25,50
4100,25,25,25,25,25,25,25,25,25,25,50
4101,25,25,25,25,25,25,25,1440,25,25,50
4102,25,25,25,25,25,25,25,25,1440,637,50
4103,2,637,637,637,637,2,637,637,637,2191,50
4104,3578,2,637,637,2,2,886,6,22,1777,50
4105,892,3,892,17,44,5,18,127,4431,290,50
4106,290,127,200,22,3,107,127,127,892,127,50
4107,2,59,59,31,136,59,892,5,200,4430,50
4108,18,17,892,17,892,5,200,18,290,127,50
4109,1777,892,290,127,892,1984,1984,1984,20,1984,50
4110,3,213,120,961,5,17,892,200,18,892,50
4111,17,892,200,18,5,290,127,1777,892,290,50
4112,127,892,127,710,3,37,24,20,710,710,50
4113,710,710,710,710,710,710,2,3705,207,3,50
4114,2813,2563,3,207,2563,2813,2563,207,3,780,50
4115,498,15,3450,643,1420,498,1100,821,695,207,50
4116,3,821,3,207,31,3,821,4441,821,601,50
4117,821,578,750,499,496,601,3,541,3,5,50
4118,821,22,499,574,5,207,22,1100,578,496,50
4119,498,207,3,207,695,1100,821,3,207,695,50
4120,1100,821,3,207,821,3,601,821,821,780,50
4121,5,22,1100,3,4278,207,22,207,750,5,50
4122,207,1100,207,547,5,207,1100,207,821,20,50
4123,10,4406,1652,15,3,821,5,207,1100,207,50
4124,821,207,5,1100,20,745,274,226,1646,104,50
4125,1646,1646,104,136,104,1646,1652,9,6,3,50
4126,2,1646,210,2,637,637,637,637,2,3,50
4127,72,15,833,2,3,2411,3,4435,2411,15,50
4128,2411,2,995,995,995,995,995,37,24,24,50
4129,995,995,637,710,637,995,995,995,995,3,50
4130,6,10,3,15,15,1918,1918,3,1918,3,50
4131,4616,1918,2,2063,2063,2768,2063,80,2063,4834,50
4132,1833,31,10,1833,1833,2191,6,1833,105,2,50
4133,6,780,498,499,4650,207,44,22,750,492,50
4134,1182,15,5,3055,130,1610,541,2225,3055,854,50
4135,207,5,492,2891,203,18,128,53,207,3,50
4136,130,17,854,601,207,643,211,3,22,15,50
4137,2891,5,496,211,203,128,107,107,211,20,50
4138,175,2,219,175,297,52,710,371,120,120,50
4139,492,10,105,2,3,6,2191,67,15,72,50
4140,67,15,25,2,25,576,25,25,25,25,50
4141,25,25,25,25,25,25,25,25,25,25,50
4142,25,25,25,25,25,25,25,25,25,25,50
4143,25,25,25,25,37,24,25,25,25,25,50
4144,25,25,25,25,25,25,25,25,25,25,50
4145,25,25,25,25,544,25,25,3,2,25,50
4146,25,2,4804,1440,2,841,841,15,841,3,50
4147,2,49,66,6,10,54,1269,2,1269,52,50
4148,86,54,2,1871,2834,54,142,1269,80,52,50
4149,15,2,3,31,2,118,90,298,565,108,50
4150,391,90,692,17,22,44,15,102,90,18,50
4151,5,107,118,20,3,2,31,6,10,24,50
4152,37,24,150,72,3,15,15,2,2,4,50
4153,15,15,15,37,24,24,1697,2951,2951,931,50
4154,44,2262,2114,2359,686,686,931,5,686,931,50
4155,2114,2262,931,686,2359,931,686,1978,686,931,50
4156,5,113,259,2866,3,5,80,901,2,686,50
4157,686,686,3049,931,686,931,686,1978,3,5,50
4158,721,113,901,52,931,686,5,1900,581,1978,50
4159,686,3,98,209,581,660,860,721,686,901,50
4160,686,3049,39,21,27,3,30,10,39,33,50
